"fips","name","long","lat","tz","area","children","distance"
"12015","Charlotte County, FL",-81.9294912091261,26.9013100179278,1,681.124458907265,9924,21.0025789282619
"12071","Lee County, FL",-81.8840249527524,26.5840954065784,1,784.083418050904,61287,22.0195972549508
"12115","Sarasota County, FL",-82.3317424759319,27.1854617459426,1,555.79030746979,27940,49.7818583654451
"12081","Manatee County, FL",-82.3183104415661,27.4719694206139,1,743.156434799232,34034,19.7443441987624
"12057","Hillsborough County, FL",-82.3201317226738,27.9276558977848,1,1020.31395696253,153608,31.377496658416
"12103","Pinellas County, FL",-82.7223966555357,27.9313034897638,1,273.79345884333,76103,24.6033844941342
"12101","Pasco County, FL",-82.4022752866856,28.3081094522583,1,747.643868527257,47903,32.4841856448873
"12053","Hernando County, FL",-82.4270020365018,28.5536446117754,1,472.825407681119,15434,16.975538880511
"12017","Citrus County, FL",-82.4761474827935,28.8480431472492,1,581.894332325719,9481,20.4928619955034
"12119","Sumter County, FL",-82.0794266994908,28.7018175382508,1,547.644762353755,3987,26.0930828613146
"12083","Marion County, FL",-82.058036267415,29.2122711292445,1,1588.03136706292,31550,35.1787847311768
"12001","Alachua County, FL",-82.3592815804847,29.6786652516183,1,875.053718682902,24478,36.9008054037
"12075","Levy County, FL",-82.7400714685073,29.3182974107557,1,1118.23149296234,3824,33.8003261004354
"12041","Gilchrist County, FL",-82.7988065680168,29.7285697773585,1,349.694856707277,1594,28.4784759073669
"12029","Dixie County, FL",-83.1571011979268,29.60666092685,1,705.104497950765,1418,23.1302160715162
"12067","Lafayette County, FL",-83.1819115583087,29.9851843473894,1,543.410960678117,818,26.1147578408157
"12123","Taylor County, FL",-83.6044386921963,30.0484747465899,1,1043.30169531164,1890,25.7002523127821
"12065","Jefferson County, FL",-83.8944275471404,30.4366711416067,1,598.094041829404,1166,31.87210806705
"12073","Leon County, FL",-84.2749111442249,30.4595572668839,1,666.864654062061,26656,22.7628995685371
"12129","Wakulla County, FL",-84.3989521065034,30.1654890457273,1,606.4218101758,2875,21.5705048922437
"12077","Liberty County, FL",-84.8829257971023,30.2376702029463,1,835.563332759856,790,29.3809606616034
"12037","Franklin County, FL",-84.8273192558427,29.8379205483855,1,545.144899912301,1012,27.7361669193848
"12045","Gulf County, FL",-85.2427099000469,29.9354300409227,2,553.587515504077,1227,25.8212597877139
"12005","Bay County, FL",-85.6212213613891,30.2655418840951,2,758.459873779112,19905,32.1089104791652
"12013","Calhoun County, FL",-85.193941525222,30.4066673366797,1,567.334344249171,1480,27.3184237254537
"12063","Jackson County, FL",-85.2150030102149,30.7954594317733,2,918.176746765065,4341,26.8121747191437
"13253","Seminole County, GA",-84.8682375784532,30.9346623922871,2,235.230940886443,947,22.7292183485237
"12039","Gadsden County, FL",-84.6191568528298,30.5779620655712,1,516.29319178612,5068,28.6950734794206
"13087","Decatur County, GA",-84.5761999784096,30.8796723811689,1,597.139709649092,3334,20.940998934004
"13201","Miller County, GA",-84.7315134040253,31.1656894845979,1,282.420926248963,713,21.7523222984489
"13099","Early County, GA",-84.9025417705845,31.3215624155196,2,512.593908780531,1330,14.758208376274
"13007","Baker County, GA",-84.4420045839033,31.3257034989249,1,341.945201439554,202,27.2386724144992
"13095","Dougherty County, GA",-84.2184983725176,31.5329885412952,1,328.627107867302,11218,19.4496716416021
"13205","Mitchell County, GA",-84.1938182068192,31.2248325505585,1,512.084649299799,2644,21.2806201169888
"13131","Grady County, GA",-84.2341572933308,30.8745777620013,1,454.53444803652,3010,24.2480681902553
"13275","Thomas County, GA",-83.9184369718873,30.8638967871529,1,544.601564599461,5262,18.7759139049829
"13071","Colquitt County, GA",-83.7677945991278,31.1881058780485,1,546.985669752747,5962,24.0569833716546
"13075","Cook County, GA",-83.429472288407,31.1606849065179,1,227.200584330096,2386,20.1294630761219
"13277","Tift County, GA",-83.5227664252423,31.4573605299568,1,260.875909967015,4944,21.1712434179936
"13321","Worth County, GA",-83.850658910809,31.5515769289405,1,570.706833862647,2286,20.4145931424677
"13287","Turner County, GA",-83.6206937827291,31.7161265593326,1,285.39305881215,851,17.671753077399
"13081","Crisp County, GA",-83.7678903118906,31.9229961832939,1,272.589134781781,3051,16.677692873234
"13177","Lee County, GA",-84.1432425327813,31.7793305998578,1,355.879204789091,3881,24.1921812467359
"13261","Sumter County, GA",-84.1979253702446,32.0363360035304,1,482.693846420785,3999,17.9972783197948
"13093","Dooly County, GA",-83.7974652160353,32.1563076090924,1,391.940082304084,1293,24.9006527928477
"13193","Macon County, GA",-84.0465160293243,32.3499614493651,1,400.640475913227,1283,19.7663738880307
"13269","Taylor County, GA",-84.2507714109667,32.5579254826895,1,376.68568447598,842,18.648333553975
"13249","Schley County, GA",-84.3178753299546,32.2655502393308,1,166.9059615876,609,20.5248841007022
"13197","Marion County, GA",-84.5273357087751,32.3483402022632,1,366.016431635279,1112,13.5198464019583
"13215","Muscogee County, GA",-84.8714226236921,32.5093199906798,1,216.421936778698,25238,22.9651468925808
"13053","Chattahoochee County, GA",-84.7880923934005,32.3434123104571,1,248.735763887348,1625,12.4262279141432
"13259","Stewart County, GA",-84.8320690371015,32.0800315859859,1,458.748456184998,459,18.3300609131503
"13307","Webster County, GA",-84.5474285250711,32.0406611253564,1,209.118055372077,267,16.9206607496126
"13273","Terrell County, GA",-84.4406969806713,31.7752754273192,1,335.439887405506,1126,19.3314749601079
"13037","Calhoun County, GA",-84.6259486634126,31.5306598514145,1,280.36702376985,562,20.0809074301559
"13243","Randolph County, GA",-84.7583291930609,31.7657310991247,1,428.23603502952,1157,17.9773773584346
"13061","Clay County, GA",-84.9775025333203,31.6218612982714,1,195.381515477305,375,16.2775936224171
"01067","Henry County, AL",-85.2426794365095,31.5114801627685,2,561.75030664523,1655,17.3933701364368
"01005","Barbour County, AL",-85.3869747254992,31.8685072929122,2,884.876139450694,2850,26.0261338039937
"13239","Quitman County, GA",-85.0177317696271,31.8672811376212,1,151.23740394314,128,21.7113970887512
"01113","Russell County, AL",-85.1841532396281,32.2872525618426,2,641.153847999712,8022,30.5399388394765
"01081","Lee County, AL",-85.3513224565155,32.6015488313654,2,607.551953974028,16765,23.7580122454149
"01087","Macon County, AL",-85.6925094684676,32.3868246032224,2,608.908184138343,1736,24.8176410271171
"01011","Bullock County, AL",-85.712655347034,32.100305333088,2,622.80561434701,1168,19.7778005423571
"01101","Montgomery County, AL",-86.2096927179597,32.2206830969739,2,784.363439413627,27219,30.2904704549448
"01051","Elmore County, AL",-86.1451903728962,32.6000255610399,2,618.487987576128,9035,26.4097591602352
"01123","Tallapoosa County, AL",-85.7981992916165,32.8661168785171,2,716.520586652423,4276,27.2884518462261
"01037","Coosa County, AL",-86.2491011778427,32.9392785866629,2,650.926358113667,880,26.6926159875233
"01001","Autauga County, AL",-86.6436476563011,32.5386663227298,2,594.446364080027,6292,35.9178903887565
"01021","Chilton County, AL",-86.7173255955408,32.8504412562119,2,692.853719702984,5206,21.9090929482601
"01007","Bibb County, AL",-87.1251146021039,32.9964206352094,2,622.582610620556,2092,25.7469280620343
"01105","Perry County, AL",-87.2977058945671,32.6404834080473,2,719.663517296996,914,26.5043333716823
"01047","Dallas County, AL",-87.1086747463186,32.3268662700646,2,978.694538871841,5145,24.2673488828535
"01085","Lowndes County, AL",-86.6519672617708,32.158855269466,2,715.911460690065,1075,29.1427747386709
"01131","Wilcox County, AL",-87.3089169883715,31.9877242908771,2,888.498269978544,1050,40.3055415356515
"01099","Monroe County, AL",-87.3699396150945,31.5673119126985,2,1025.68741097425,2175,29.1881463227318
"01035","Conecuh County, AL",-86.9924360446088,31.4337985256774,2,850.156820990194,1531,24.1083693903612
"01053","Escambia County, AL",-87.1591869366762,31.1256789031247,2,945.080441701333,4261,23.4086231805252
"01039","Covington County, AL",-86.4499757545167,31.2475880892786,2,1030.45625950769,4007,42.8362661089373
"01013","Butler County, AL",-86.680574780457,31.7530009525073,2,776.828366212075,2300,37.3874623411434
"01041","Crenshaw County, AL",-86.3159310363192,31.7294180341702,2,608.839776874497,1551,21.5314736298548
"01109","Pike County, AL",-85.940829500186,31.8039638325128,2,672.103938345879,3384,22.6692817744497
"01031","Coffee County, AL",-85.9889809416016,31.3993286192153,2,678.985930557033,5828,28.0227382955546
"01045","Dale County, AL",-85.610845073667,31.430722086204,2,561.126194513688,5536,22.4466013221921
"01069","Houston County, AL",-85.2994903657397,31.1520055764907,2,579.866351201126,11875,26.6087838573667
"01061","Geneva County, AL",-85.8357256671288,31.0938916459666,2,574.408339658362,2794,32.0323757766598
"12059","Holmes County, FL",-85.8131922155969,30.8674747854259,2,478.755174671439,1973,15.6553698776933
"12133","Washington County, FL",-85.6615571557668,30.6127434177154,2,584.183657507215,2593,19.7318608489162
"12131","Walton County, FL",-86.169684718595,30.6425937279807,2,1037.71979941638,6147,30.3403760587325
"12091","Okaloosa County, FL",-86.5926710475863,30.6914302804414,2,930.261982554043,22732,25.4119855844591
"12113","Santa Rosa County, FL",-87.0248123029955,30.6934872279145,2,1011.75993584001,17112,25.7271230756183
"12033","Escambia County, FL",-87.3729216303918,30.6763858545114,2,656.888280077857,32598,20.7591123214258
"01003","Baldwin County, AL",-87.7224806293929,30.7295572982875,2,1589.80807792203,21547,21.1280230493719
"01097","Mobile County, AL",-88.2084240931708,30.7847234665714,2,1229.39998168563,48472,29.1591377004706
"28059","Jackson County, MS",-88.6418406391217,30.5402065611847,2,722.750760041134,16226,30.8206083343108
"28039","George County, MS",-88.6443678903317,30.8625906453715,2,478.696113782546,3127,22.2089805061472
"28111","Perry County, MS",-88.9928183476267,31.1716188531408,2,647.207464593341,1402,29.6761259297699
"28041","Greene County, MS",-88.639222808311,31.2144423311306,2,712.757718798948,1480,21.1480283420088
"01129","Washington County, AL",-88.206899440384,31.4092794037654,2,1080.20660990602,1416,28.8806632133732
"01025","Clarke County, AL",-87.8354432745937,31.6829196445458,2,1238.46488855117,2550,28.9099089566566
"01023","Choctaw County, AL",-88.2656443046466,32.0222734080763,2,913.500354640624,1196,34.4494892598846
"01091","Marengo County, AL",-87.7879618195059,32.2476763442565,2,976.881826303056,2004,32.0242028883157
"01065","Hale County, AL",-87.6328498839493,32.7603925791261,2,643.942949992925,1582,36.4725864683264
"01063","Greene County, AL",-87.9552322688962,32.8560309090349,2,647.104789604613,912,19.8847650478034
"01119","Sumter County, AL",-88.1985766061242,32.5924598508514,2,903.889423646814,1244,23.0391001621689
"28075","Lauderdale County, MS",-88.662296622772,32.4041976883438,2,703.652315608507,9626,30.0261094830955
"28069","Kemper County, MS",-88.6410576632277,32.7546294613405,2,766.182325447046,1040,24.1795354155671
"28099","Neshoba County, MS",-89.117264923738,32.7533966433567,2,570.134325056805,4191,27.7295274869375
"28101","Newton County, MS",-89.1184333641715,32.4002111750912,2,577.854675556792,2669,24.3376023854467
"28061","Jasper County, MS",-89.117868655206,32.0192210360539,2,676.23917740688,1846,26.251971545076
"28023","Clarke County, MS",-88.6889621994295,32.0415854500238,2,691.57739183598,1794,25.2221623326887
"28153","Wayne County, MS",-88.695739134254,31.6413568693236,2,810.71630016093,2862,27.5788379762143
"28067","Jones County, MS",-89.1689689982724,31.6225776719684,2,694.813577734919,9038,27.9262199903769
"28031","Covington County, MS",-89.5538993863998,31.6322541311246,2,413.796426656183,2422,22.7020046511162
"28035","Forrest County, MS",-89.2583249578214,31.1896145431961,2,466.041830207475,9130,35.1428178589806
"28073","Lamar County, MS",-89.507770398445,31.2057297130183,2,497.106378608047,7298,14.8140235963251
"28091","Marion County, MS",-89.8209216968272,31.2313264299885,2,542.384572182457,3298,18.624675783465
"28065","Jefferson Davis County, MS",-89.8267099038279,31.5688470810349,2,408.446397462419,1197,23.256248600054
"28077","Lawrence County, MS",-90.1084112736813,31.551472238001,2,430.667850826543,1474,16.6617079303567
"28127","Simpson County, MS",-89.9171617882321,31.9128211651367,2,589.165188098103,3511,27.325268000806
"28129","Smith County, MS",-89.5064484565451,32.0174453250577,2,636.267818619445,1758,25.1782775583851
"28121","Rankin County, MS",-89.9456712135716,32.2644673623287,2,775.417540044228,16908,30.866463287798
"28123","Scott County, MS",-89.5378943926895,32.4067040986713,2,609.231397977344,3867,25.7899697947899
"28079","Leake County, MS",-89.5240204058559,32.7536828047664,2,583.001452080025,3024,23.9235178774255
"28007","Attala County, MS",-89.5778986695256,33.0869533631471,2,734.98193704063,2524,23.1789625767348
"28089","Madison County, MS",-90.0332580865362,32.6344501562106,2,714.311692342093,12092,40.911346004989
"28051","Holmes County, MS",-90.0892851267831,33.1234539042942,2,756.674062492125,2570,33.855294100114
"28053","Humphreys County, MS",-90.5225618495211,33.1282669790015,2,418.514384994609,1223,25.1263896802649
"28163","Yazoo County, MS",-90.3951440923049,32.7797076693925,2,922.158606357463,3293,25.1350357692268
"28125","Sharkey County, MS",-90.8159538030017,32.8814910331156,2,431.719997355509,533,25.4675142465044
"28055","Issaquena County, MS",-90.9739282801342,32.7253135893175,2,413.045486915382,129,14.1545664345021
"22035","East Carroll Parish, LA",-91.2337966862451,32.739111853895,2,420.704322461156,842,15.1655851783889
"22123","West Carroll Parish, LA",-91.4606027115223,32.7854598082206,2,359.645912814635,1290,13.5863612750141
"22065","Madison Parish, LA",-91.2397335516583,32.3691811848953,2,624.436255809684,1477,31.4467102683337
"22041","Franklin Parish, LA",-91.6758985681102,32.136751805413,2,624.584988538808,2818,30.145171911876
"22107","Tensas Parish, LA",-91.3291523364631,32.0076074944239,2,602.784430157094,630,22.2043161687415
"28149","Warren County, MS",-90.832862593706,32.360441982862,2,588.514445728479,5984,37.9048710792871
"28049","Hinds County, MS",-90.444354479723,32.2656284985364,2,869.76366775676,30159,23.6536321347556
"28029","Copiah County, MS",-90.4456511807172,31.8697777414489,2,777.242397070309,3626,27.2754059220925
"28021","Claiborne County, MS",-90.9046788511326,31.9730129226764,2,487.41537465977,896,27.8969390200064
"28063","Jefferson County, MS",-91.0376351262583,31.733991578515,2,519.933105407191,908,18.230569119453
"28037","Franklin County, MS",-90.8967298893803,31.4778663376353,2,563.712167389062,802,19.5045769928294
"28005","Amite County, MS",-90.8050162082227,31.174673030176,2,730.100211927228,1245,21.5811895261845
"28085","Lincoln County, MS",-90.4539191453426,31.5328866230173,2,586.1244749112,4215,32.2482626683679
"28113","Pike County, MS",-90.4039257171908,31.1750778861347,2,409.017515528286,5679,24.827883443173
"28147","Walthall County, MS",-90.1044665415918,31.1497154779501,2,403.928214558483,1893,17.8266278620769
"22117","Washington Parish, LA",-90.0386665208843,30.8528854774651,2,669.528833860168,5550,20.8185066886471
"22105","Tangipahoa Parish, LA",-90.4064522501839,30.6289268898645,2,791.3117771031,16016,26.776033661476
"22103","St. Tammany Parish, LA",-89.9561491045212,30.4091884534475,2,845.681821682185,28592,30.8278062693657
"28109","Pearl River County, MS",-89.5867727506581,30.770909348212,2,810.885468891207,6008,33.2487204104151
"28131","Stone County, MS",-89.1154753932997,30.7918794930603,2,445.48471768853,2089,28.0692563123246
"28047","Harrison County, MS",-89.1246757579331,30.5135975234617,2,574.023432099848,25377,19.178039070396
"28045","Hancock County, MS",-89.4885103350119,30.4183022339884,2,473.963829509627,4598,22.6813312302895
"22071","Orleans Parish, LA",-89.9266025704283,30.0697189806845,2,169.421437228142,41701,35.539069144931
"22087","St. Bernard Parish, LA",-89.5188709257972,29.8776163585658,2,377.508701381645,6269,27.8021672743121
"22075","Plaquemines Parish, LA",-89.6032208307952,29.4224542807218,2,780.334084236394,2781,31.7583241964788
"22051","Jefferson Parish, LA",-90.1111575278551,29.7407546934117,2,295.631525891445,48568,37.6262776732849
"22057","Lafourche Parish, LA",-90.4097698571304,29.5247022593963,2,1068.32666000154,11606,23.3304054761104
"22109","Terrebonne Parish, LA",-90.8262621787283,29.3734374334853,2,1231.76438443187,15268,27.1827792191179
"22089","St. Charles Parish, LA",-90.3555596730309,29.907096575537,2,277.7217425141,6404,46.402113217
"22095","St. John the Baptist Parish, LA",-90.4753502366105,30.1259750020702,2,214.306218185689,5372,16.6992236476695
"22093","St. James Parish, LA",-90.8021206145241,30.0253171549565,2,241.538633163841,2428,20.7677890984565
"22005","Ascension Parish, LA",-90.9132840962189,30.204062493468,2,289.974084475623,15901,13.9967264937974
"22007","Assumption Parish, LA",-91.0634647232376,29.8988314704629,2,338.663099113609,2585,22.8697060583225
"22101","St. Mary Parish, LA",-91.4470136279933,29.6926097717007,2,555.541400535619,6398,27.0683833210089
"22045","Iberia Parish, LA",-91.7570709478935,29.8684570786823,2,574.111154510281,9830,22.220981268882
"22099","St. Martin Parish, LA",-91.6140356938823,30.1311210737941,2,737.661831196592,6967,20.0219049412733
"22047","Iberville Parish, LA",-91.3499597994826,30.2573430504186,2,618.629716798198,3522,18.0354725852392
"22121","West Baton Rouge Parish, LA",-91.3098957142216,30.4605821685474,2,192.392346928573,2994,14.2031333477439
"22033","East Baton Rouge Parish, LA",-91.0955968557105,30.5363936662954,2,455.348053315967,50902,13.8089070251024
"22063","Livingston Parish, LA",-90.7286329154956,30.4419105108226,2,648.169258583971,17493,22.839165718428
"22091","St. Helena Parish, LA",-90.7101317558028,30.8221032360665,2,408.408277596301,1321,26.2137033775718
"22037","East Feliciana Parish, LA",-91.049767232841,30.8442535885285,2,453.402560600944,1742,20.2477641792997
"28157","Wilkinson County, MS",-91.3101881865755,31.1607822519682,2,678.106259723331,905,26.7268589079169
"22125","West Feliciana Parish, LA",-91.4148537993351,30.8788287067404,2,403.22279433167,1274,20.3927354414872
"22077","Pointe Coupee Parish, LA",-91.6020953478618,30.7140950232792,2,557.346141253135,2516,15.8988936419818
"22097","St. Landry Parish, LA",-92.0013731275552,30.5972705126171,2,923.905595844608,11375,25.1041591790436
"22055","Lafayette Parish, LA",-92.0694685804368,30.2049735491532,2,268.744569642059,28548,27.3275710809431
"22113","Vermilion Parish, LA",-92.3027156501395,29.8349884420128,2,1173.20993261239,7875,29.0680707689775
"22001","Acadia Parish, LA",-92.411189784187,30.2951329123568,2,655.129553471193,8757,32.3548888100093
"22053","Jefferson Davis Parish, LA",-92.8091114131006,30.2688675482285,2,651.364133868553,3674,23.8578594714168
"22003","Allen Parish, LA",-92.827114934387,30.6535607233991,2,761.811914263962,2929,26.5216201572015
"22039","Evangeline Parish, LA",-92.4019928451003,30.7293153352266,2,662.378362038118,4376,25.8415317981502
"22079","Rapides Parish, LA",-92.5305528023034,31.1977261379594,2,1318.01081974851,16083,33.1595429838184
"22009","Avoyelles Parish, LA",-92.0016224723804,31.0784437929913,2,832.380502318213,4975,32.4026154664599
"22029","Concordia Parish, LA",-91.6381443289609,31.4481783514684,2,696.980911622795,2447,33.339894034454
"28001","Adams County, MS",-91.353260367049,31.4766976772578,2,462.34353871223,3800,16.9382489878923
"22025","Catahoula Parish, LA",-91.8452638547486,31.6677896706616,2,708.027540327202,1123,31.8680989720266
"22059","LaSalle Parish, LA",-92.1604220022843,31.6779990922497,2,624.684274322788,1545,18.5833135509516
"22043","Grant Parish, LA",-92.5628534471704,31.5990760499172,2,643.026038833823,2557,24.3363523925485
"22127","Winn Parish, LA",-92.6378941283275,31.9444936675586,2,950.086207924715,1389,24.2055798734228
"22049","Jackson Parish, LA",-92.5569209151873,32.302517762292,2,569.190219950469,1829,25.121893855478
"22021","Caldwell Parish, LA",-92.1195247087411,32.0876344035441,2,529.424758633351,1179,29.5970153569383
"22073","Ouachita Parish, LA",-92.1570219255542,32.4764443175443,2,610.405540047055,19988,26.8808335726065
"22083","Richland Parish, LA",-91.7701956636567,32.411083208994,2,559.283289142204,2588,23.0468832222163
"22067","Morehouse Parish, LA",-91.8042161368361,32.8168619122775,2,794.934230412355,3538,28.0321006855604
"22111","Union Parish, LA",-92.3749333082728,32.8311896208173,2,876.976940253212,2607,33.2213162117282
"22061","Lincoln Parish, LA",-92.6659741005272,32.600315401916,2,471.741986491204,4786,23.2500376539432
"05139","Union County, AR",-92.5974695217401,33.1688709147906,2,1039.21524064448,4936,39.3822246780884
"05027","Columbia County, AR",-93.2264279254995,33.2123070117303,2,766.067466618602,2632,36.5670074406962
"22027","Claiborne Parish, LA",-92.9975132880261,32.8216043181048,2,754.878133784174,1526,30.0260852782277
"22119","Webster Parish, LA",-93.3340122921771,32.7100795706721,2,593.162047759362,4538,21.0450518034515
"22015","Bossier Parish, LA",-93.6046857333282,32.6792833480327,2,840.228370005915,16052,15.9138092195881
"22017","Caddo Parish, LA",-93.8829134415262,32.5794535909055,2,878.519666254375,31210,17.6218291373304
"48315","Marion County, TX",-94.3566122991026,32.7986840901772,2,380.890962082448,899,31.4668632035698
"48203","Harrison County, TX",-94.3693407108215,32.549359879571,2,899.934971902245,8788,17.1968505143138
"48365","Panola County, TX",-94.3055248093225,32.1639596020257,2,811.355343249047,2781,26.8174455618284
"48419","Shelby County, TX",-94.1455641587562,31.7920914865678,2,795.589045001446,3516,27.2903337148066
"22031","De Soto Parish, LA",-93.7413133886231,32.0546046849712,2,876.404966971065,3530,29.8575254317477
"22081","Red River Parish, LA",-93.342133081907,32.0953003939373,2,389.090282734927,1095,23.5861659768097
"22013","Bienville Parish, LA",-93.0539880682851,32.3457064697333,2,811.280701207543,1416,24.1363796689973
"22069","Natchitoches Parish, LA",-93.0981646151656,31.7232094318416,2,1252.26098933713,4558,42.9699772983242
"22115","Vernon Parish, LA",-93.1815373965287,31.1088571940779,2,1327.91187215141,7784,42.6120299850514
"22085","Sabine Parish, LA",-93.554339811438,31.5638869856594,2,866.659046940567,2781,38.3244632903569
"48403","Sabine County, TX",-93.8544012664161,31.3431649470844,2,491.40757136526,1175,23.3519207055809
"48405","San Augustine County, TX",-94.1700039925309,31.3945761122305,2,530.656946143278,824,18.9897566528678
"48347","Nacogdoches County, TX",-94.6178367994994,31.6195960643171,2,946.538706696997,8201,30.6449930392274
"48005","Angelina County, TX",-94.6092690054043,31.2541104851604,2,797.779758533332,11361,25.1856281772256
"48455","Trinity County, TX",-95.1367187039687,31.0879489028248,2,693.62886843523,1344,33.2756990300496
"48373","Polk County, TX",-94.8276624016316,30.7947253105457,2,1057.0447082091,4612,27.2916882823681
"48457","Tyler County, TX",-94.375894939787,30.7709108763963,2,924.49494874322,2038,26.9200895556288
"48241","Jasper County, TX",-94.0257239363773,30.7461467868319,2,938.655033053414,4298,20.9023088160609
"48351","Newton County, TX",-93.7440875508948,30.7854921164965,2,933.67708394615,1387,16.9718417220418
"22011","Beauregard Parish, LA",-93.3417422904801,30.6483737403454,2,1157.34205860891,4296,25.7424366395123
"22019","Calcasieu Parish, LA",-93.3540043445777,30.2293123528884,2,1064.30534926278,24142,28.8765065368136
"22023","Cameron Parish, LA",-93.1931067589484,29.8759223835988,2,1284.88499933693,752,26.1817626938795
"48361","Orange County, TX",-93.8941277465974,30.1187948087733,2,333.780932299338,10025,45.2368223894416
"48245","Jefferson County, TX",-94.164341707264,29.8832776978975,2,876.309588927032,31194,22.9262931633842
"48199","Hardin County, TX",-94.3893181715684,30.3336468577774,2,890.58628303896,6758,33.8217825418113
"48291","Liberty County, TX",-94.8120561469349,30.1515268801658,2,1158.43917098137,9974,28.2240467600012
"48071","Chambers County, TX",-94.6663953096253,29.7056807400413,2,597.146915087575,5174,31.9291233916496
"48167","Galveston County, TX",-94.919516354712,29.3967285318121,2,378.945171682661,38210,26.1757455724755
"48039","Brazoria County, TX",-95.4456228318026,29.1875567825057,2,1357.81200671226,46296,34.877737673138
"48157","Fort Bend County, TX",-95.7721844485847,29.5270221026295,2,861.86993151872,92307,30.5755212688885
"48201","Harris County, TX",-95.3956969995595,29.858827416365,2,1704.85785705016,622570,32.1700005730691
"48473","Waller County, TX",-95.991643292267,30.009253438756,2,513.33644500785,5759,37.2238779167061
"48015","Austin County, TX",-96.277386943169,29.885433661213,2,646.491630033004,3118,19.1450428715631
"48477","Washington County, TX",-96.4092574036215,30.2147155001491,2,603.96017763958,3762,24.018474040496
"48051","Burleson County, TX",-96.6213291330367,30.4924704696028,2,659.031832775479,1991,22.9472757708354
"48041","Brazos County, TX",-96.3020566992493,30.6636714413991,2,585.517766334456,22669,22.3877724680933
"48185","Grimes County, TX",-95.989024991727,30.5457958457144,2,787.470420472316,2785,20.3434088843976
"48339","Montgomery County, TX",-95.5042504304612,30.2996472842716,2,1041.91944726727,66309,33.5414189957678
"48407","San Jacinto County, TX",-95.162603040749,30.5793368098465,2,569.242868454713,2788,28.0541351757185
"48471","Walker County, TX",-95.574231572137,30.738410037967,2,784.186437828859,5287,26.8517493164109
"48313","Madison County, TX",-95.9291625309536,30.9667399330247,2,466.065253867131,959,26.3139365422659
"48289","Leon County, TX",-95.9926372255609,31.2980159054417,2,1073.15628410356,1767,23.1304527261996
"48225","Houston County, TX",-95.4210069484977,31.3199655434353,2,1231.00497438191,2093,33.8464823630688
"48001","Anderson County, TX",-95.6535459954857,31.8153504968952,2,1062.60305110049,5459,36.7840930499337
"48073","Cherokee County, TX",-95.1655989748553,31.8372579991697,2,1052.97398218558,6366,28.7434762456351
"48401","Rusk County, TX",-94.7617643243231,32.1077354483819,2,924.036858995465,6224,30.1640281342166
"48183","Gregg County, TX",-94.8159240732833,32.4793824035582,2,273.37214339567,16311,25.8039344769862
"48459","Upshur County, TX",-94.9385696882667,32.7393634340116,2,582.933771846543,4787,19.2902567748759
"48423","Smith County, TX",-95.2702166407745,32.3759618582398,2,921.510648942709,27490,31.6486956539441
"48213","Henderson County, TX",-95.8584658677584,32.2112887208335,2,873.764305813744,8127,36.2502472370931
"48467","Van Zandt County, TX",-95.8378452824972,32.5639590591981,2,842.565907763955,5684,24.3311631078359
"48499","Wood County, TX",-95.3823636765611,32.7872238238232,2,645.236301876305,3849,30.6818047352602
"48223","Hopkins County, TX",-95.5635113862246,33.1487507211882,2,767.191985680583,4323,27.0449425935932
"48379","Rains County, TX",-95.7923681902978,32.8696910063734,2,229.453009342193,1087,23.3752014444709
"48231","Hunt County, TX",-96.0855103177557,33.1235151359507,2,840.319011348666,10421,24.4079444114126
"48085","Collin County, TX",-96.5726436832269,33.1882011375654,2,841.335256554518,114908,28.587244903979
"48397","Rockwall County, TX",-96.4077159234001,32.8977951759488,2,127.106744130961,11168,22.1844614290471
"48257","Kaufman County, TX",-96.2873645257286,32.5991378151772,2,780.683097421633,15098,21.7411861730442
"48113","Dallas County, TX",-96.7779766697877,32.7667201779352,2,873.066545467655,350571,30.8348982180814
"48139","Ellis County, TX",-96.7937184093707,32.348941174538,2,935.65905443481,20621,28.8031208580128
"48349","Navarro County, TX",-96.474287663295,32.046206811606,2,1009.63218437323,6243,28.0246067236448
"48161","Freestone County, TX",-96.1507251617707,31.7042278807059,2,877.730623635952,2291,30.2835633029463
"48293","Limestone County, TX",-96.5809544383958,31.5454766980771,2,905.288148986908,2704,27.6211577407138
"48217","Hill County, TX",-97.1342353372087,31.9904455565894,2,958.867358275247,3927,44.7275159063915
"48309","McLennan County, TX",-97.2021769397621,31.5525545297828,2,1037.10961669241,30668,30.4344598130396
"48145","Falls County, TX",-96.9363008610524,31.2535060894474,2,765.484437687245,1833,25.9100442495762
"48395","Robertson County, TX",-96.5127616926445,31.0253327291497,2,855.684087677144,2009,29.6140361832214
"48331","Milam County, TX",-96.9772526184296,30.78581923256,2,1016.86014574021,2917,32.1488553098295
"48027","Bell County, TX",-97.4785024968934,31.0373602674189,2,1051.02565470851,49728,34.4489603290436
"48491","Williamson County, TX",-97.6004854041715,30.6465566448695,2,1118.33305906566,66234,27.8816446984452
"48453","Travis County, TX",-97.7853561806861,30.3343203453893,2,991.792582785255,140537,24.1713853386943
"48053","Burnet County, TX",-98.1816359042364,30.788155778501,2,994.264884096321,4534,39.1848430857287
"48299","Llano County, TX",-98.6845100037174,30.7063834485179,2,934.051970995342,1360,30.4463930502009
